index,cond,elev,hum,lat,lng,loc,pres,temp,time
19951,Clear,91.7226791382,0.67,43.653226,-79.3831843,"Toronto,Canada",1014.8,60.47,1441882800
19952,Clear,91.7226791382,0.65,43.653226,-79.3831843,"Toronto,Canada",1015.13,61.68,1441886400
19953,Clear,91.7226791382,0.64,43.653226,-79.3831843,"Toronto,Canada",1015.12,65.85,1441890000
19954,Clear,91.7226791382,0.57,43.653226,-79.3831843,"Toronto,Canada",1014.75,70.0,1441893600
19955,Clear,91.7226791382,0.47,43.653226,-79.3831843,"Toronto,Canada",1015.01,70.77,1441897200
19956,Clear,91.7226791382,0.39,43.653226,-79.3831843,"Toronto,Canada",1015.07,72.53,1441900800
19957,Clear,91.7226791382,0.37,43.653226,-79.3831843,"Toronto,Canada",1014.25,73.0,1441904400
19958,Clear,91.7226791382,0.42,43.653226,-79.3831843,"Toronto,Canada",1013.76,73.05,1441908000
19959,Clear,91.7226791382,0.4,43.653226,-79.3831843,"Toronto,Canada",1013.12,71.44,1441911600
19960,Clear,91.7226791382,0.42,43.653226,-79.3831843,"Toronto,Canada",1012.72,72.0,1441915200
19961,Clear,91.7226791382,0.44,43.653226,-79.3831843,"Toronto,Canada",1012.61,71.44,1441918800
19962,Clear,91.7226791382,0.46,43.653226,-79.3831843,"Toronto,Canada",1012.41,71.39,1441922400
19963,Clear,91.7226791382,0.48,43.653226,-79.3831843,"Toronto,Canada",1012.12,70.0,1441926000
19964,Clear,91.7226791382,0.54,43.653226,-79.3831843,"Toronto,Canada",1011.98,68.44,1441929600
19965,Clear,91.7226791382,0.63,43.653226,-79.3831843,"Toronto,Canada",1012.12,65.82,1441933200
19966,Clear,91.7226791382,0.65,43.653226,-79.3831843,"Toronto,Canada",1012.08,64.89,1441936800
19967,Partly Cloudy,91.7226791382,0.72,43.653226,-79.3831843,"Toronto,Canada",1012.08,63.82,1441940400
19968,Clear,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1022.19,67.56,1442462400
19969,Clear,91.7226791382,0.88,43.653226,-79.3831843,"Toronto,Canada",1021.99,65.05,1442466000
19970,Clear,91.7226791382,0.9,43.653226,-79.3831843,"Toronto,Canada",1021.98,64.35,1442469600
19971,Clear,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1021.61,64.28,1442473200
19972,Clear,91.7226791382,0.85,43.653226,-79.3831843,"Toronto,Canada",1021.53,64.79,1442476800
19973,Clear,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1021.52,62.9,1442480400
19974,Clear,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1021.49,61.87,1442484000
19975,Foggy,91.7226791382,0.9,43.653226,-79.3831843,"Toronto,Canada",1021.29,61.36,1442487600
19976,Clear,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1021.13,63.0,1442491200
19977,Clear,91.7226791382,0.67,43.653226,-79.3831843,"Toronto,Canada",1021.08,68.56,1442494800
19978,Clear,91.7226791382,0.61,43.653226,-79.3831843,"Toronto,Canada",1021.0,70.82,1442498400
19979,Clear,91.7226791382,0.58,43.653226,-79.3831843,"Toronto,Canada",1020.5,73.56,1442502000
19980,Clear,91.7226791382,0.64,43.653226,-79.3831843,"Toronto,Canada",1020.09,74.38,1442505600
19981,Clear,91.7226791382,0.62,43.653226,-79.3831843,"Toronto,Canada",1019.31,75.92,1442509200
19982,Clear,91.7226791382,0.55,43.653226,-79.3831843,"Toronto,Canada",1018.54,78.61,1442512800
19983,Clear,91.7226791382,0.51,43.653226,-79.3831843,"Toronto,Canada",1017.81,79.66,1442516400
19984,Clear,91.7226791382,0.52,43.653226,-79.3831843,"Toronto,Canada",1017.41,79.76,1442520000
19985,Clear,91.7226791382,0.58,43.653226,-79.3831843,"Toronto,Canada",1017.11,77.86,1442523600
19986,Clear,91.7226791382,0.56,43.653226,-79.3831843,"Toronto,Canada",1016.68,77.77,1442527200
19987,Clear,91.7226791382,0.58,43.653226,-79.3831843,"Toronto,Canada",1016.07,75.71,1442530800
19988,Clear,91.7226791382,0.64,43.653226,-79.3831843,"Toronto,Canada",1015.76,74.34,1442534400
19989,Clear,91.7226791382,0.66,43.653226,-79.3831843,"Toronto,Canada",1016.08,71.94,1442538000
19990,Clear,91.7226791382,0.65,43.653226,-79.3831843,"Toronto,Canada",1015.91,71.12,1442541600
19991,Clear,91.7226791382,0.72,43.653226,-79.3831843,"Toronto,Canada",1015.97,70.44,1442545200
19992,Clear,91.7226791382,0.76,43.653226,-79.3831843,"Toronto,Canada",1025.72,61.45,1443067200
19993,Clear,91.7226791382,0.73,43.653226,-79.3831843,"Toronto,Canada",1025.68,62.58,1443070800
19994,Clear,91.7226791382,0.82,43.653226,-79.3831843,"Toronto,Canada",1025.65,59.58,1443074400
19995,Clear,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1025.67,61.96,1443078000
19996,Clear,91.7226791382,0.8,43.653226,-79.3831843,"Toronto,Canada",1026.03,61.35,1443081600
19997,Clear,91.7226791382,0.86,43.653226,-79.3831843,"Toronto,Canada",1026.33,60.83,1443085200
19998,Clear,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1026.99,61.45,1443088800
19999,Clear,91.7226791382,0.9,43.653226,-79.3831843,"Toronto,Canada",1027.54,61.29,1443092400
20000,Clear,91.7226791382,0.88,43.653226,-79.3831843,"Toronto,Canada",1028.06,61.96,1443096000
20001,Clear,91.7226791382,0.78,43.653226,-79.3831843,"Toronto,Canada",1028.31,65.23,1443099600
20002,Clear,91.7226791382,0.7,43.653226,-79.3831843,"Toronto,Canada",1028.64,68.56,1443103200
20003,Clear,91.7226791382,0.71,43.653226,-79.3831843,"Toronto,Canada",1028.72,68.82,1443106800
20004,Clear,91.7226791382,0.73,43.653226,-79.3831843,"Toronto,Canada",1028.68,69.53,1443110400
20005,Partly Cloudy,91.7226791382,0.73,43.653226,-79.3831843,"Toronto,Canada",1028.58,70.16,1443114000
20006,Mostly Cloudy,91.7226791382,0.75,43.653226,-79.3831843,"Toronto,Canada",1028.19,70.34,1443117600
20007,Partly Cloudy,91.7226791382,0.76,43.653226,-79.3831843,"Toronto,Canada",1027.73,70.2,1443121200
20008,Clear,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1027.81,68.31,1443124800
20009,Partly Cloudy,91.7226791382,0.82,43.653226,-79.3831843,"Toronto,Canada",1027.79,67.54,1443128400
20010,Clear,91.7226791382,0.8,43.653226,-79.3831843,"Toronto,Canada",1027.72,67.38,1443132000
20011,Clear,91.7226791382,0.77,43.653226,-79.3831843,"Toronto,Canada",1027.76,67.22,1443135600
20012,Mostly Cloudy,91.7226791382,0.77,43.653226,-79.3831843,"Toronto,Canada",1027.75,66.53,1443139200
20013,Partly Cloudy,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1027.88,66.46,1443142800
20014,Clear,91.7226791382,0.82,43.653226,-79.3831843,"Toronto,Canada",1027.79,65.82,1443146400
20015,Clear,91.7226791382,0.84,43.653226,-79.3831843,"Toronto,Canada",1028.01,65.77,1443150000
20016,Clear,91.7226791382,0.55,43.653226,-79.3831843,"Toronto,Canada",1024.62,50.92,1443672000
20017,Clear,91.7226791382,0.56,43.653226,-79.3831843,"Toronto,Canada",1024.76,49.61,1443675600
20018,Clear,91.7226791382,0.61,43.653226,-79.3831843,"Toronto,Canada",1024.91,47.43,1443679200
20019,Clear,91.7226791382,0.6,43.653226,-79.3831843,"Toronto,Canada",1025.28,47.0,1443682800
20020,Clear,91.7226791382,0.65,43.653226,-79.3831843,"Toronto,Canada",1025.45,45.66,1443686400
20021,Clear,91.7226791382,0.68,43.653226,-79.3831843,"Toronto,Canada",1025.76,44.39,1443690000
20022,Clear,91.7226791382,0.68,43.653226,-79.3831843,"Toronto,Canada",1026.13,43.97,1443693600
20023,Clear,91.7226791382,0.69,43.653226,-79.3831843,"Toronto,Canada",1026.54,43.36,1443697200
20024,Clear,91.7226791382,0.69,43.653226,-79.3831843,"Toronto,Canada",1027.08,43.14,1443700800
20025,Clear,91.7226791382,0.65,43.653226,-79.3831843,"Toronto,Canada",1027.71,45.16,1443704400
20026,Clear,91.7226791382,0.57,43.653226,-79.3831843,"Toronto,Canada",1027.98,48.52,1443708000
20027,Clear,91.7226791382,0.53,43.653226,-79.3831843,"Toronto,Canada",1027.87,50.62,1443711600
20028,Clear,91.7226791382,0.46,43.653226,-79.3831843,"Toronto,Canada",1027.95,52.67,1443715200
20029,Clear,91.7226791382,0.44,43.653226,-79.3831843,"Toronto,Canada",1027.96,54.64,1443718800
20030,Clear,91.7226791382,0.42,43.653226,-79.3831843,"Toronto,Canada",1027.42,56.27,1443722400
20031,Clear,91.7226791382,0.39,43.653226,-79.3831843,"Toronto,Canada",1027.13,58.27,1443726000
20032,Clear,91.7226791382,0.4,43.653226,-79.3831843,"Toronto,Canada",1027.01,58.39,1443729600
20033,Clear,91.7226791382,0.37,43.653226,-79.3831843,"Toronto,Canada",1026.91,59.0,1443733200
20034,Clear,91.7226791382,0.35,43.653226,-79.3831843,"Toronto,Canada",1027.12,58.84,1443736800
20035,Clear,91.7226791382,0.35,43.653226,-79.3831843,"Toronto,Canada",1028.05,56.82,1443740400
20036,Clear,91.7226791382,0.39,43.653226,-79.3831843,"Toronto,Canada",1028.64,55.65,1443744000
20037,Clear,91.7226791382,0.41,43.653226,-79.3831843,"Toronto,Canada",1029.3,54.46,1443747600
20038,Clear,91.7226791382,0.44,43.653226,-79.3831843,"Toronto,Canada",1029.82,52.85,1443751200
20039,Clear,91.7226791382,0.45,43.653226,-79.3831843,"Toronto,Canada",1029.82,50.9,1443754800
20040,Clear,91.7226791382,0.78,43.653226,-79.3831843,"Toronto,Canada",1020.61,53.84,1444276800
20041,Clear,91.7226791382,0.83,43.653226,-79.3831843,"Toronto,Canada",1020.72,52.13,1444280400
20042,Clear,91.7226791382,0.75,43.653226,-79.3831843,"Toronto,Canada",1020.96,52.02,1444284000
20043,Clear,91.7226791382,0.69,43.653226,-79.3831843,"Toronto,Canada",1021.0,52.03,1444287600
20044,Clear,91.7226791382,0.67,43.653226,-79.3831843,"Toronto,Canada",1020.68,50.74,1444291200
20045,Clear,91.7226791382,0.66,43.653226,-79.3831843,"Toronto,Canada",1020.94,50.64,1444294800
20046,Clear,91.7226791382,0.65,43.653226,-79.3831843,"Toronto,Canada",1021.42,50.08,1444298400
20047,Partly Cloudy,91.7226791382,0.68,43.653226,-79.3831843,"Toronto,Canada",1021.74,48.89,1444302000
20048,Mostly Cloudy,91.7226791382,0.7,43.653226,-79.3831843,"Toronto,Canada",1022.07,48.4,1444305600
20049,Clear,91.7226791382,0.71,43.653226,-79.3831843,"Toronto,Canada",1021.95,51.08,1444309200
20050,Clear,91.7226791382,0.65,43.653226,-79.3831843,"Toronto,Canada",1021.88,54.66,1444312800
20051,Clear,91.7226791382,0.64,43.653226,-79.3831843,"Toronto,Canada",1022.03,54.92,1444316400
20052,Clear,91.7226791382,0.68,43.653226,-79.3831843,"Toronto,Canada",1022.02,55.62,1444320000
20053,Clear,91.7226791382,0.67,43.653226,-79.3831843,"Toronto,Canada",1021.02,56.39,1444323600
20054,Clear,91.7226791382,0.7,43.653226,-79.3831843,"Toronto,Canada",1020.39,55.83,1444327200
20055,Partly Cloudy,91.7226791382,0.69,43.653226,-79.3831843,"Toronto,Canada",1019.37,55.77,1444330800
20056,Clear,91.7226791382,0.62,43.653226,-79.3831843,"Toronto,Canada",1018.76,55.66,1444334400
20057,Clear,91.7226791382,0.65,43.653226,-79.3831843,"Toronto,Canada",1018.39,55.72,1444338000
20058,Partly Cloudy,91.7226791382,0.64,43.653226,-79.3831843,"Toronto,Canada",1017.77,54.97,1444341600
20059,Clear,91.7226791382,0.63,43.653226,-79.3831843,"Toronto,Canada",1017.2,54.87,1444345200
20060,Overcast,91.7226791382,0.62,43.653226,-79.3831843,"Toronto,Canada",1016.33,56.0,1444348800
20061,Clear,91.7226791382,0.71,43.653226,-79.3831843,"Toronto,Canada",1015.83,56.0,1444352400
20062,Clear,91.7226791382,0.76,43.653226,-79.3831843,"Toronto,Canada",1015.19,55.28,1444356000
20063,Clear,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1014.11,52.21,1444359600
20064,Clear,91.7226791382,0.7,43.653226,-79.3831843,"Toronto,Canada",1013.41,47.05,1444881600
20065,Clear,91.7226791382,0.75,43.653226,-79.3831843,"Toronto,Canada",1013.16,46.39,1444885200
20066,Clear,91.7226791382,0.75,43.653226,-79.3831843,"Toronto,Canada",1013.21,46.08,1444888800
20067,Clear,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1012.96,45.6,1444892400
20068,Clear,91.7226791382,0.74,43.653226,-79.3831843,"Toronto,Canada",1012.75,46.67,1444896000
20069,Clear,91.7226791382,0.83,43.653226,-79.3831843,"Toronto,Canada",1012.27,44.16,1444899600
20070,Clear,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1012.3,45.33,1444903200
20071,Clear,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1012.37,45.0,1444906800
20072,Overcast,91.7226791382,0.8,43.653226,-79.3831843,"Toronto,Canada",1012.23,45.88,1444910400
20073,Partly Cloudy,91.7226791382,0.74,43.653226,-79.3831843,"Toronto,Canada",1012.0,48.47,1444914000
20074,Clear,91.7226791382,0.66,43.653226,-79.3831843,"Toronto,Canada",1012.28,51.34,1444917600
20075,Clear,91.7226791382,0.66,43.653226,-79.3831843,"Toronto,Canada",1011.76,54.97,1444921200
20076,Clear,91.7226791382,0.6,43.653226,-79.3831843,"Toronto,Canada",1011.41,58.29,1444924800
20077,Clear,91.7226791382,0.58,43.653226,-79.3831843,"Toronto,Canada",1010.29,61.62,1444928400
20078,Mostly Cloudy,91.7226791382,0.5,43.653226,-79.3831843,"Toronto,Canada",1009.34,62.31,1444932000
20079,Clear,91.7226791382,0.41,43.653226,-79.3831843,"Toronto,Canada",1008.39,63.56,1444935600
20080,Breezy,91.7226791382,0.42,43.653226,-79.3831843,"Toronto,Canada",1007.62,63.09,1444939200
20081,Clear,91.7226791382,0.45,43.653226,-79.3831843,"Toronto,Canada",1007.63,59.9,1444942800
20082,Light Rain,91.7226791382,0.82,43.653226,-79.3831843,"Toronto,Canada",1008.35,51.34,1444946400
20083,Clear,91.7226791382,0.76,43.653226,-79.3831843,"Toronto,Canada",1008.63,52.27,1444950000
20084,Overcast,91.7226791382,0.63,43.653226,-79.3831843,"Toronto,Canada",1009.9,54.14,1444953600
20085,Light Rain,91.7226791382,0.81,43.653226,-79.3831843,"Toronto,Canada",1011.11,49.39,1444957200
20086,Light Rain,91.7226791382,0.83,43.653226,-79.3831843,"Toronto,Canada",1010.3,48.67,1444960800
20087,Clear,91.7226791382,0.81,43.653226,-79.3831843,"Toronto,Canada",1010.5,48.62,1444964400
20088,Light Rain,91.7226791382,0.92,43.653226,-79.3831843,"Toronto,Canada",1017.21,53.69,1445486400
20089,Clear,91.7226791382,0.91,43.653226,-79.3831843,"Toronto,Canada",1016.08,53.22,1445490000
20090,Mostly Cloudy,91.7226791382,0.86,43.653226,-79.3831843,"Toronto,Canada",1015.53,52.92,1445493600
20091,Clear,91.7226791382,0.81,43.653226,-79.3831843,"Toronto,Canada",1014.76,54.66,1445497200
20092,Partly Cloudy,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1014.52,55.83,1445500800
20093,Partly Cloudy,91.7226791382,0.75,43.653226,-79.3831843,"Toronto,Canada",1014.88,57.82,1445504400
20094,Partly Cloudy,91.7226791382,0.75,43.653226,-79.3831843,"Toronto,Canada",1015.28,58.13,1445508000
20095,Partly Cloudy,91.7226791382,0.76,43.653226,-79.3831843,"Toronto,Canada",1016.16,57.93,1445511600
20096,Mostly Cloudy,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1017.17,58.48,1445515200
20097,Partly Cloudy,91.7226791382,0.72,43.653226,-79.3831843,"Toronto,Canada",1018.63,56.16,1445518800
20098,Clear,91.7226791382,0.68,43.653226,-79.3831843,"Toronto,Canada",1019.45,56.23,1445522400
20099,Clear,91.7226791382,0.62,43.653226,-79.3831843,"Toronto,Canada",1019.71,57.66,1445526000
20100,Partly Cloudy,91.7226791382,0.57,43.653226,-79.3831843,"Toronto,Canada",1019.76,58.13,1445529600
20101,Partly Cloudy,91.7226791382,0.52,43.653226,-79.3831843,"Toronto,Canada",1020.33,59.0,1445533200
20102,Partly Cloudy,91.7226791382,0.49,43.653226,-79.3831843,"Toronto,Canada",1019.86,60.37,1445536800
20103,Partly Cloudy,91.7226791382,0.49,43.653226,-79.3831843,"Toronto,Canada",1019.82,60.39,1445540400
20104,Partly Cloudy,91.7226791382,0.45,43.653226,-79.3831843,"Toronto,Canada",1019.94,60.34,1445544000
20105,Clear,91.7226791382,0.43,43.653226,-79.3831843,"Toronto,Canada",1020.55,59.57,1445547600
20106,Clear,91.7226791382,0.45,43.653226,-79.3831843,"Toronto,Canada",1021.61,56.84,1445551200
20107,Clear,91.7226791382,0.5,43.653226,-79.3831843,"Toronto,Canada",1022.82,54.77,1445554800
20108,Partly Cloudy,91.7226791382,0.57,43.653226,-79.3831843,"Toronto,Canada",1023.69,51.75,1445558400
20109,Clear,91.7226791382,0.59,43.653226,-79.3831843,"Toronto,Canada",1023.96,51.03,1445562000
20110,Clear,91.7226791382,0.64,43.653226,-79.3831843,"Toronto,Canada",1024.57,49.79,1445565600
20111,Partly Cloudy,91.7226791382,0.66,43.653226,-79.3831843,"Toronto,Canada",1025.28,49.18,1445569200
20112,Clear,91.7226791382,0.96,43.653226,-79.3831843,"Toronto,Canada",995.26,55.45,1446091200
20113,Clear,91.7226791382,0.94,43.653226,-79.3831843,"Toronto,Canada",995.06,54.79,1446094800
20114,Mostly Cloudy,91.7226791382,0.91,43.653226,-79.3831843,"Toronto,Canada",995.26,54.9,1446098400
20115,Partly Cloudy,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",995.54,52.92,1446102000
20116,Clear,91.7226791382,0.83,43.653226,-79.3831843,"Toronto,Canada",995.64,53.42,1446105600
20117,Partly Cloudy,91.7226791382,0.82,43.653226,-79.3831843,"Toronto,Canada",995.36,51.48,1446109200
20118,Clear,91.7226791382,0.84,43.653226,-79.3831843,"Toronto,Canada",994.86,52.61,1446112800
20119,Light Rain,91.7226791382,0.88,43.653226,-79.3831843,"Toronto,Canada",994.87,50.16,1446116400
20120,Windy and Overcast,91.7226791382,0.59,43.653226,-79.3831843,"Toronto,Canada",996.04,45.87,1446120000
20121,Windy and Partly Cloudy,91.7226791382,0.62,43.653226,-79.3831843,"Toronto,Canada",997.86,43.55,1446123600
20122,Windy,91.7226791382,0.55,43.653226,-79.3831843,"Toronto,Canada",998.92,45.34,1446127200
20123,Windy,91.7226791382,0.48,43.653226,-79.3831843,"Toronto,Canada",999.07,45.95,1446130800
20124,Partly Cloudy,91.7226791382,0.43,43.653226,-79.3831843,"Toronto,Canada",999.15,48.46,1446134400
20125,Windy,91.7226791382,0.43,43.653226,-79.3831843,"Toronto,Canada",999.48,47.84,1446138000
20126,Overcast,91.7226791382,0.48,43.653226,-79.3831843,"Toronto,Canada",999.43,47.22,1446141600
20127,Clear,91.7226791382,0.53,43.653226,-79.3831843,"Toronto,Canada",1000.07,46.61,1446145200
20128,Clear,91.7226791382,0.53,43.653226,-79.3831843,"Toronto,Canada",1000.5,46.56,1446148800
20129,Clear,91.7226791382,0.58,43.653226,-79.3831843,"Toronto,Canada",1001.46,45.95,1446152400
20130,Clear,91.7226791382,0.62,43.653226,-79.3831843,"Toronto,Canada",1002.19,45.92,1446156000
20131,Clear,91.7226791382,0.66,43.653226,-79.3831843,"Toronto,Canada",1002.55,45.92,1446159600
20132,Windy and Overcast,91.7226791382,0.66,43.653226,-79.3831843,"Toronto,Canada",1003.35,46.43,1446163200
20133,Clear,91.7226791382,0.69,43.653226,-79.3831843,"Toronto,Canada",1004.1,45.95,1446166800
20134,Clear,91.7226791382,0.73,43.653226,-79.3831843,"Toronto,Canada",1004.6,45.95,1446170400
20135,Clear,91.7226791382,0.74,43.653226,-79.3831843,"Toronto,Canada",1005.0,45.95,1446174000
20136,Partly Cloudy,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1020.8,50.37,1446699600
20137,Mostly Cloudy,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1020.79,50.3,1446703200
20138,Clear,91.7226791382,0.84,43.653226,-79.3831843,"Toronto,Canada",1020.87,52.24,1446706800
20139,Clear,91.7226791382,0.84,43.653226,-79.3831843,"Toronto,Canada",1020.46,52.24,1446710400
20140,Clear,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1020.58,51.01,1446714000
20141,Partly Cloudy,91.7226791382,0.93,43.653226,-79.3831843,"Toronto,Canada",1020.71,50.46,1446717600
20142,Clear,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1020.73,51.58,1446721200
20143,Overcast,91.7226791382,0.85,43.653226,-79.3831843,"Toronto,Canada",1020.84,52.52,1446724800
20144,Clear,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1021.06,53.73,1446728400
20145,Clear,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1020.89,55.12,1446732000
20146,Partly Cloudy,91.7226791382,0.96,43.653226,-79.3831843,"Toronto,Canada",1020.81,54.2,1446735600
20147,Partly Cloudy,91.7226791382,0.8,43.653226,-79.3831843,"Toronto,Canada",1020.45,59.54,1446739200
20148,Clear,91.7226791382,0.76,43.653226,-79.3831843,"Toronto,Canada",1019.66,61.29,1446742800
20149,Overcast,91.7226791382,0.75,43.653226,-79.3831843,"Toronto,Canada",1018.43,63.49,1446746400
20150,Clear,91.7226791382,0.72,43.653226,-79.3831843,"Toronto,Canada",1017.73,63.99,1446750000
20151,Clear,91.7226791382,0.73,43.653226,-79.3831843,"Toronto,Canada",1016.82,64.54,1446753600
20152,Clear,91.7226791382,0.77,43.653226,-79.3831843,"Toronto,Canada",1015.81,62.03,1446757200
20153,Clear,91.7226791382,0.8,43.653226,-79.3831843,"Toronto,Canada",1016.03,61.74,1446760800
20154,Clear,91.7226791382,0.85,43.653226,-79.3831843,"Toronto,Canada",1015.85,61.0,1446764400
20155,Clear,91.7226791382,0.85,43.653226,-79.3831843,"Toronto,Canada",1015.55,60.97,1446768000
20156,Partly Cloudy,91.7226791382,0.88,43.653226,-79.3831843,"Toronto,Canada",1015.2,58.97,1446771600
20157,Clear,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1015.14,57.74,1446775200
20158,Clear,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1014.69,58.41,1446778800
20159,Clear,91.7226791382,0.9,43.653226,-79.3831843,"Toronto,Canada",1013.89,58.41,1446782400
20160,Clear,91.7226791382,0.88,43.653226,-79.3831843,"Toronto,Canada",1011.13,46.52,1447304400
20161,Clear,91.7226791382,0.91,43.653226,-79.3831843,"Toronto,Canada",1010.27,46.88,1447308000
20162,Clear,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1008.37,47.46,1447311600
20163,Clear,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1007.6,47.56,1447315200
20164,Partly Cloudy,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1004.89,47.56,1447318800
20165,Partly Cloudy,91.7226791382,0.9,43.653226,-79.3831843,"Toronto,Canada",1004.57,46.33,1447322400
20166,Clear,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1003.92,47.1,1447326000
20167,Overcast,91.7226791382,0.88,43.653226,-79.3831843,"Toronto,Canada",1001.05,46.41,1447329600
20168,Light Rain,91.7226791382,0.91,43.653226,-79.3831843,"Toronto,Canada",1000.08,46.57,1447333200
20169,Clear,91.7226791382,0.94,43.653226,-79.3831843,"Toronto,Canada",998.38,47.6,1447336800
20170,Clear,91.7226791382,0.85,43.653226,-79.3831843,"Toronto,Canada",996.84,48.47,1447340400
20171,Clear,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",995.18,48.52,1447344000
20172,Drizzle,91.7226791382,0.85,43.653226,-79.3831843,"Toronto,Canada",993.6,51.69,1447347600
20173,Overcast,91.7226791382,0.86,43.653226,-79.3831843,"Toronto,Canada",992.17,52.97,1447351200
20174,Drizzle,91.7226791382,0.66,43.653226,-79.3831843,"Toronto,Canada",993.18,52.0,1447354800
20175,Clear,91.7226791382,0.68,43.653226,-79.3831843,"Toronto,Canada",993.92,49.89,1447358400
20176,Clear,91.7226791382,0.71,43.653226,-79.3831843,"Toronto,Canada",994.24,49.89,1447362000
20177,Clear,91.7226791382,0.71,43.653226,-79.3831843,"Toronto,Canada",994.02,49.84,1447365600
20178,Clear,91.7226791382,0.75,43.653226,-79.3831843,"Toronto,Canada",994.1,49.23,1447369200
20179,Overcast,91.7226791382,0.83,43.653226,-79.3831843,"Toronto,Canada",993.74,48.58,1447372800
20180,Clear,91.7226791382,0.81,43.653226,-79.3831843,"Toronto,Canada",994.02,49.23,1447376400
20181,Windy,91.7226791382,0.7,43.653226,-79.3831843,"Toronto,Canada",994.12,51.84,1447380000
20182,Windy,91.7226791382,0.7,43.653226,-79.3831843,"Toronto,Canada",994.38,51.89,1447383600
20183,Windy,91.7226791382,0.71,43.653226,-79.3831843,"Toronto,Canada",994.72,51.28,1447387200
20184,Drizzle,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1011.37,53.16,1447909200
20185,Overcast,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1010.22,56.63,1447912800
20186,Clear,91.7226791382,0.79,43.653226,-79.3831843,"Toronto,Canada",1009.61,58.65,1447916400
20187,Clear,91.7226791382,0.83,43.653226,-79.3831843,"Toronto,Canada",1010.07,56.74,1447920000
20188,Drizzle,91.7226791382,0.86,43.653226,-79.3831843,"Toronto,Canada",1010.29,56.21,1447923600
20189,Clear,91.7226791382,0.9,43.653226,-79.3831843,"Toronto,Canada",1009.75,54.84,1447927200
20190,Clear,91.7226791382,0.89,43.653226,-79.3831843,"Toronto,Canada",1009.25,55.99,1447930800
20191,Drizzle,91.7226791382,0.87,43.653226,-79.3831843,"Toronto,Canada",1008.89,57.7,1447934400
20192,Clear,91.7226791382,0.88,43.653226,-79.3831843,"Toronto,Canada",1008.68,57.35,1447938000
20193,Clear,91.7226791382,0.88,43.653226,-79.3831843,"Toronto,Canada",1009.3,56.16,1447941600
20194,Clear,91.7226791382,0.76,43.653226,-79.3831843,"Toronto,Canada",1009.47,56.79,1447945200
20195,Clear,91.7226791382,0.67,43.653226,-79.3831843,"Toronto,Canada",1009.38,57.44,1447948800
20196,Clear,91.7226791382,0.7,43.653226,-79.3831843,"Toronto,Canada",1009.01,55.97,1447952400
20197,Mostly Cloudy,91.7226791382,0.66,43.653226,-79.3831843,"Toronto,Canada",1008.8,56.36,1447956000
20198,Clear,91.7226791382,0.68,43.653226,-79.3831843,"Toronto,Canada",1008.79,55.6,1447959600
20199,Partly Cloudy,91.7226791382,0.6,43.653226,-79.3831843,"Toronto,Canada",1008.87,55.45,1447963200
20200,Clear,91.7226791382,0.57,43.653226,-79.3831843,"Toronto,Canada",1009.37,55.29,1447966800
20201,Partly Cloudy,91.7226791382,0.6,43.653226,-79.3831843,"Toronto,Canada",1009.98,54.68,1447970400
20202,Partly Cloudy,91.7226791382,0.58,43.653226,-79.3831843,"Toronto,Canada",1010.45,52.79,1447974000
20203,Clear,91.7226791382,0.6,43.653226,-79.3831843,"Toronto,Canada",1011.23,51.99,1447977600
20204,Clear,91.7226791382,0.58,43.653226,-79.3831843,"Toronto,Canada",1012.23,49.89,1447981200
